file_id,page_number,page_type,page_title,row_index,row_type,date_raw,description,amount_pounds,amount_shillings,amount_pence_whole,amount_pence_fraction,is_total_row,group_brace_id,transaction_type,num_col_1,num_col_2,num_col_3,num_col_4,num_col_5,num_col_6,confidence_score,entry_confidence,notes,desc_length
1889,4,ledger,Special Funds Library Account,13,entry,,Agency &c,3.0,1.0,,,False,,,,,,,,,1.0,model,,9
1889,4,ledger,Special Funds Library Account,14,entry,,Purchase of Consols,900.0,,,,False,,,,,,,,,1.0,model,,19
1889,4,ledger,Special Funds Library Account,15,entry,,Balance at close of acct,18.0,17.0,2,,False,,,,,,,,,1.0,model,,24
1889,4,ledger,Special Funds Library Account,16,total,,,3024.0,11.0,9,,False,,,,,,,,,0.85,model,,3
1889,4,ledger,Special Funds Library Account,17,section_header,,Local Rates Composition Fund,,,,,False,,,,,,,,,0.85,model,,28
1889,4,ledger,Special Funds Library Account,18,entry,,Transfer from Composition (Reserve acct II),8.0,17.0,6,,False,,,,,,,,,1.0,model,,43
1889,4,ledger,Special Funds Library Account,19,entry,,Rent,37.0,9.0,7,,False,,,,,,,,,1.0,model,,4
1889,4,ledger,Special Funds Library Account,20,entry,,Dividends,9.0,,,,False,,,,,,,,,1.0,model,,9
1889,4,ledger,Special Funds Library Account,21,entry,,Balance at beginning of acct,97.0,10.0,11,,False,,,,,,,,,1.0,model,,28
1889,4,ledger,Special Funds Library Account,22,total,,,152.0,18.0,0,,False,,,,,,,,,0.85,model,,3
1889,4,ledger,Special Funds Library Account,23,entry,,Balance at close of acct,152.0,18.0,,,False,,,,,,,,,1.0,model,,24
1889,4,ledger,Special Funds Library Account,24,section_header,,Tuition Fund,,,,,False,,,,,,,,,0.85,model,,12
1889,4,ledger,Special Funds Library Account,25,entry,,Tuition Fees,472.0,14.0,,,False,,,,,,,,,1.0,model,,12
1889,4,ledger,Special Funds Library Account,26,entry,,Dividends & Interest,14.0,15.0,5,,False,,,,,,,,,1.0,model,,20
1889,4,ledger,Special Funds Library Account,27,entry,,Total Receipts,473.0,9.0,5,,False,,,,,,,,,1.0,model,,14
1889,4,ledger,Special Funds Library Account,28,entry,,Balance at beginning of acct,706.0,16.0,2,,False,,,,,,,,,1.0,model,,28
1889,4,ledger,Special Funds Library Account,29,total,,,3144.0,5.0,7,,False,,,,,,,,,0.85,model,,3
1889,4,ledger,Special Funds Library Account,30,entry,,Tutors & Lecturers (being Fellows),2146.0,13.0,4,,False,,,,,,,,,1.0,model,,34
1889,4,ledger,Special Funds Library Account,31,entry,,Tutors & Lecturers (not being Fellows),277.0,4.0,6,,False,,,,,,,,,1.0,model,,38
1889,4,ledger,Special Funds Library Account,32,entry,,Fees to Professors & others,23.0,13.0,6,,False,,,,,,,,,1.0,model,,27
1889,4,ledger,Special Funds Library Account,33,entry,,Do,29.0,15.0,5,,False,,,,,,,,,1.0,model,,2
1889,4,ledger,Special Funds Library Account,34,entry,,Sub Rector,150.0,,,,False,,,,,,,,,1.0,model,,10
1889,4,ledger,Special Funds Library Account,35,entry,,Stationery &c,12.0,1.0,10,,False,,,,,,,,,1.0,model,,13
1889,4,ledger,Special Funds Library Account,36,entry,,Transfer to Pension Fund,200.0,,,,False,,,,,,,,,1.0,model,,24
1889,4,ledger,Special Funds Library Account,37,entry,,Investment,500.0,,,,False,,,,,,,,,1.0,model,,10
1889,4,ledger,Special Funds Library Account,38,total,,Total Payments,3339.0,8.0,7,,False,,,,,,,,,1.0,model,,14
1889,4,ledger,Special Funds Library Account,39,entry,,Balance at close of acct,104.0,1.0,7,,False,,,,,,,,,1.0,model,,24
1889,4,ledger,Special Funds Library Account,40,total,,,3144.0,5.0,7,,False,,,,,,,,,0.85,model,,3
1889,4,ledger,Special Funds Library Account,41,section_header,,Exhibition Fund,,,,,False,,,,,,,,,0.85,model,,15
1889,4,ledger,Special Funds Library Account,42,entry,,From Corporate Revenues,201.0,6.0,8,,False,,,,,,,,,1.0,model,,23
1889,4,ledger,Special Funds Library Account,43,entry,,Balance at beginning of acct,56.0,6.0,8,,False,,,,,,,,,1.0,model,,28
1889,4,ledger,Special Funds Library Account,44,total,,,257.0,13.0,4,,False,,,,,,,,,0.85,model,,3
1889,4,ledger,Special Funds Library Account,45,entry,,Paid to Exhibitions,257.0,13.0,4,,False,,,,,,,,,1.0,model,,19
1889,4,ledger,Special Funds Library Account,46,entry,,Balance at close of acct,257.0,13.0,4,,False,,,,,,,,,1.0,model,,24
1889,4,ledger,Special Funds Library Account,47,section_header,,Undergraduate Reading Room Fund,,,,,False,,,,,,,,,0.85,model,,31
1889,4,ledger,Special Funds Library Account,48,entry,,By Subscriptions,41.0,8.0,,,False,,,,,,,,,1.0,model,,16
1889,4,ledger,Special Funds Library Account,49,entry,,Balance at beginning of acct,41.0,8.0,,,False,,,,,,,,,1.0,model,,28
1889,4,ledger,Special Funds Library Account,50,entry,,Sundry Bills &c,29.0,5.0,6,,False,,,,,,,,,1.0,model,,15
1889,4,ledger,Special Funds Library Account,51,entry,,Balance at close of acct,12.0,2.0,6,,False,,,,,,,,,1.0,model,,24
1889,4,ledger,Special Funds Library Account,52,total,,,41.0,8.0,,,False,,,,,,,,,0.85,model,,3
1889,5,balance_sheet,Balance Sheet,1,title,,Balance Sheet,,,,,False,,,,,,,,,0.85,model,,13
1889,5,balance_sheet,Balance Sheet,2,entry,,Caution Money in hands of College,11225.0,10.0,4,,False,,debit,,,,,,,1.0,model,,33
1889,5,balance_sheet,Balance Sheet,3,entry,,Less due for Batteries,5742.0,14.0,8,,False,,debit,,,,,,,1.0,model,,22
1889,5,balance_sheet,Balance Sheet,4,section_header,,Trust Funds,,,,,False,,,,,,,,,0.85,model,,11
1889,5,balance_sheet,Balance Sheet,5,section_header,,"Balances, due by College :-",,,,,False,,,,,,,,,0.85,model,,27
1889,5,balance_sheet,Balance Sheet,6,entry,,Symes,,7.0,15,,False,,debit,,,,,,,0.85,model,,5
1889,5,balance_sheet,Balance Sheet,7,entry,,King Charles I,450.0,2.0,2,,False,,debit,,,,,,,1.0,model,,14
1889,5,balance_sheet,Balance Sheet,8,entry,,Mitchell,,11.0,7,,False,,debit,,,,,,,1.0,model,,8
1889,5,balance_sheet,Balance Sheet,9,entry,,Giffore,,43.0,9,,False,,debit,,,,,,,0.85,model,,7
1889,5,balance_sheet,Balance Sheet,10,entry,,Lovemore Richards,105.0,10.0,2,,False,,debit,,,,,,,1.0,model,,17
1889,5,balance_sheet,Balance Sheet,11,entry,,Dr Richards,26.0,,6,,False,,debit,,,,,,,1.0,model,,11
1889,5,balance_sheet,Balance Sheet,12,entry,,Carter,,,3,,False,,debit,,,,,,,1.0,model,,6
1889,5,balance_sheet,Balance Sheet,13,entry,,How.,,91.0,7,,False,,debit,,,,,,,0.85,model,,4
1889,5,balance_sheet,Balance Sheet,14,entry,,Harker,,29.0,15,,False,,debit,,,,,,,0.75,model,,6
1889,5,balance_sheet,Balance Sheet,15,entry,,Dr Richards Orig,,34.0,16,,False,,debit,,,,,,,0.75,model,,16
1889,5,balance_sheet,Balance Sheet,16,entry,,Photridge Trust (Salary),112.0,10.0,,,False,,debit,,,,,,,1.0,model,,24
1889,5,balance_sheet,Balance Sheet,17,total,,,1266.0,9.0,8,,True,,debit,,,,,,,0.85,model,,3
1889,5,balance_sheet,Balance Sheet,18,section_header,,Special Funds :-,,,,,False,,,,,,,,,0.85,model,,16
1889,5,balance_sheet,Balance Sheet,19,entry,,Local Rates Composition Fund,,152.0,14,,False,,debit,,,,,,,0.75,model,,28
1889,5,balance_sheet,Balance Sheet,20,entry,,Tuition Funds,,104.0,7,,False,,debit,,,,,,,0.85,model,,13
1889,5,balance_sheet,Balance Sheet,21,section_header,,Exhibition Funds,,,,,False,,debit,,,,,,,0.85,model,,16
1889,5,balance_sheet,Balance Sheet,22,entry,,Pension Fund,,19.0,2,,False,,debit,,,,,,,1.0,model,,12
1889,5,balance_sheet,Balance Sheet,23,entry,,Undergraduate Reading Room Fund,,12.0,6,,False,,debit,,,,,,,1.0,model,,31
1889,5,balance_sheet,Balance Sheet,24,total,,,205.0,14.0,8,,True,,debit,,,,,,,0.85,model,,3
1889,5,balance_sheet,Balance Sheet,25,entry,,Balance from General Acct II,14020.0,,4,,False,,debit,,,,,,,1.0,model,,28
1889,5,balance_sheet,Balance Sheet,26,total,,,10864.0,0.0,0,,True,,debit,,,,,,,0.85,model,,3
1889,5,balance_sheet,Balance Sheet,27,entry,,Cash at Bankers,16804.0,,2,,False,,credit,,,,,,,1.0,model,,15
1889,5,balance_sheet,Balance Sheet,28,entry,,Cash at Bankers (Library acct),112.0,10.0,,,False,,credit,,,,,,,1.0,model,,30
1889,5,balance_sheet,Balance Sheet,29,entry,,Furniture,,3141.0,10,,False,,credit,,,,,,,0.85,model,,9
1889,5,balance_sheet,Balance Sheet,30,entry,,Investments,,5729.0,10,,False,,credit,,,,,,,0.85,model,,11
1889,5,balance_sheet,Balance Sheet,31,total,,,10864.0,0.0,0,,True,,credit,,,,,,,0.85,model,,3
